FRAME 0
8000.000488	743      3.545616
8000.000488	789      3.660673
8000.000488	835      3.652390
8000.000488	881      3.809842
8000.000488	927      4.045011
8000.000488	973      4.018815
8000.000488	1019      3.731279
8000.000488	1065      3.499972
8000.000488	1111      3.479227
8000.000488	1157      3.671878
8000.000488	1203      3.861557
8000.000488	1249      3.667615
8000.000488	1295      4.114276
8000.000488	1341      3.723482
8000.000488	1387      3.847865
8000.000488	1433      4.055879
8000.000488	1479      3.951680
8000.000488	1525      4.282109
8000.000488	1571      4.216263
8000.000488	1617      4.113093
8000.000488	1663      4.108023
8000.000488	1709      3.910458
8000.000488	1755      3.794542
8000.000488	1801      4.150658
8000.000488	1847      4.079500
8000.000488	1893      3.922286
8000.000488	1939      4.277959
8000.000488	1985      4.135438
8000.000488	2031      3.903269
8000.000488	2077      4.135160
8000.000488	2123      3.612525
8000.000488	2169      3.777903
8000.000488	2215      3.939960
8000.000488	2261      3.901815
8000.000488	2307      4.125521
8000.000488	2353      4.022871
8000.000488	2399      3.806319
8000.000488	2445      3.966627
8000.000488	2491      3.969715
8000.000488	2537      4.239633
8000.000488	2583      4.334983
8000.000488	2629      4.191006
8000.000488	2675      4.231176
8000.000488	2721      4.131332
8000.000488	2767      3.894980
8000.000488	2813      3.983412
8000.000488	2859      3.579221
8000.000488	2905      4.294096
8000.000488	2951      4.161268
8000.000488	2997      4.109127
8000.000488	3043      3.822347
8000.000488	3089      4.079658
8000.000488	3135      4.030370
8000.000488	3181      3.695077
8000.000488	3227      3.748999
8000.000488	3273      3.847152
8000.000488	3319      3.991426
8000.000488	3365      3.817996
8000.000488	3411      3.636341
8000.000488	3457      3.715562
8000.000488	3503      3.806343
8000.000488	3549      3.899591
8000.000488	3595      4.133457
8000.000488	3641      4.080071
8000.000488	3687      3.758946
8000.000488	3733      3.475426
8000.000488	3779      3.633016
8000.000488	3825      3.653492
8000.000488	3871      4.122210
8000.000488	3917      4.020108
8000.000488	3963      3.778364
8000.000488	4009      3.861718
8000.000488	4055      3.647963
8000.000488	4101      3.471196
8000.000488	4147      3.803447
8000.000488	4193      4.061193
8000.000488	4239      4.328725
8000.000488	4285      4.035215
8000.000488	4331      3.858989
8000.000488	4377      4.110011
8000.000488	4423      3.919855
8000.000488	4469      3.829595
8000.000488	4515      3.913714
8000.000488	4561      3.969493
8000.000488	4605      3.684484
8000.000488	4634      3.480550
8000.000488	4663      3.299256
8000.000488	4692      3.607646
8000.000488	4721      3.208339
8000.000488	4750      3.325417
8000.000488	4779      3.503876
8000.000488	4808      3.253001
8000.000488	4837      3.448898
8000.000488	4866      2.940700
8000.000488	4895      3.206946
8000.000488	4924      3.604802
8000.000488	4953      3.474560
8000.000488	4982      3.307857
8000.000488	5011      3.492252
8000.000488	5040      3.556592
8000.000488	5069      2.880978
8000.000488	5098      3.529914
8000.000488	5127      3.417001
8000.000488	5156      3.270714
8000.000488	5185      3.311841
8000.000488	5214      3.339507
8000.000488	5243      3.318915
8000.000488	5272      3.478186
8000.000488	MEAN	3.819262
FRAME 9
9000.000000	7      3.902928
9000.000000	53      3.932615
9000.000000	99      3.905772
9000.000000	145      4.027573
9000.000000	191      4.173999
9000.000000	237      4.121274
9000.000000	283      4.197206
9000.000000	329      4.193627
9000.000000	375      4.118729
9000.000000	421      3.839214
9000.000000	467      3.889078
9000.000000	513      4.120767
9000.000000	559      4.016289
9000.000000	605      4.054122
9000.000000	651      3.834229
9000.000000	697      3.501493
9000.000000	743      3.831227
9000.000000	789      3.731164
9000.000000	835      4.014662
9000.000000	881      3.881537
9000.000000	927      4.006211
9000.000000	973      3.996032
9000.000000	1019      3.652631
9000.000000	1065      3.655074
9000.000000	1111      3.835281
9000.000000	1157      3.720401
9000.000000	1203      3.533711
9000.000000	1249      3.867452
9000.000000	1295      3.905765
9000.000000	1341      3.721743
9000.000000	1387      3.763288
9000.000000	1433      4.018537
9000.000000	1479      4.074862
9000.000000	1525      3.991486
9000.000000	1571      3.950077
9000.000000	1617      4.030251
9000.000000	1663      3.979635
9000.000000	1709      4.004747
9000.000000	1755      3.857792
9000.000000	1801      4.174009
9000.000000	1847      3.956837
9000.000000	1893      3.982186
9000.000000	1939      4.136036
9000.000000	1985      3.591125
9000.000000	2031      3.761299
9000.000000	2077      3.804062
9000.000000	2123      3.802275
9000.000000	2169      3.776387
9000.000000	2215      3.507533
9000.000000	2261      3.988666
9000.000000	2307      3.711269
9000.000000	2353      4.033846
9000.000000	2399      3.666000
9000.000000	2445      3.659376
9000.000000	2491      4.054424
9000.000000	2537      4.322691
9000.000000	2583      4.067335
9000.000000	2629      4.042093
9000.000000	2675      4.173113
9000.000000	2721      3.809378
9000.000000	2767      3.825448
9000.000000	2813      3.987782
9000.000000	2859      3.566874
9000.000000	2905      3.976972
9000.000000	2951      4.054947
9000.000000	2997      3.939021
9000.000000	3043      3.947160
9000.000000	3089      4.078825
9000.000000	3135      3.677637
9000.000000	3181      3.999581
9000.000000	3227      3.784631
9000.000000	3273      3.576087
9000.000000	3319      3.935047
9000.000000	3365      3.914005
9000.000000	3411      3.609759
9000.000000	3457      3.904251
9000.000000	3503      3.611263
9000.000000	3549      3.840955
9000.000000	3595      4.047511
9000.000000	3641      4.024480
9000.000000	3687      3.757503
9000.000000	3733      3.615165
9000.000000	3779      3.819428
9000.000000	3825      4.003117
9000.000000	3871      4.185903
9000.000000	3917      3.985340
9000.000000	3963      4.136385
9000.000000	4009      3.923592
9000.000000	4055      3.767203
9000.000000	4101      3.773174
9000.000000	4147      3.894924
9000.000000	4193      3.942574
9000.000000	4239      4.245866
9000.000000	4285      4.113959
9000.000000	4331      3.806476
9000.000000	4377      3.956104
9000.000000	4423      4.280297
9000.000000	4469      4.173087
9000.000000	4515      3.691227
9000.000000	4561      3.900377
9000.000000	4605      3.766000
9000.000000	4634      3.408260
9000.000000	4663      3.267991
9000.000000	4692      3.538606
9000.000000	4721      3.439991
9000.000000	4750      3.410085
9000.000000	4779      3.575546
9000.000000	4808      3.207747
9000.000000	4837      3.142740
9000.000000	4866      3.312115
9000.000000	4895      3.194633
9000.000000	4924      3.410412
9000.000000	4953      3.859244
9000.000000	4982      3.166124
9000.000000	5011      3.629209
9000.000000	5040      3.314648
9000.000000	5069      3.359317
9000.000000	5098      3.182735
9000.000000	5127      3.322550
9000.000000	5156      3.344258
9000.000000	5185      3.341945
9000.000000	5214      3.191440
9000.000000	5243      3.328326
9000.000000	5272      3.622001
9000.000000	MEAN	3.810340
